,Source File,Sentence Pair,Word Counts,Gold Standard Value,Edit Distance,Jaccard Distance,BLEU Metric Score
1224,train-STS,"['Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half.', 'The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.\n']","[12, 17]",3.0,13,0.6363636363636364,0.6782608695652174
1225,train-STS,"['The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.', 'The S&P 500 had climbed 16 percent since its March low and yesterday closed at its highest since Dec. 2.\n']","[16, 20]",0.8,18,0.8181818181818182,0.638095238095238
1226,train-STS,"['""What can I say to you?"" he told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families.', 'Mr. Powell told a crowd at a cemetery with a thousand headstones, many of them marking the graves of entire families.\n']","[26, 21]",2.8,10,0.4,0.8139979112521151
1227,train-STS,"['They said they had concluded that the film failed ""to present a balanced portrayal"" of the Reagans.', 'CBS said the show ""does not present a balanced portrayal of the Reagans for CBS and its audience.\n']","[17, 18]",3.0,15,0.6296296296296297,0.8181395109558923
1228,train-STS,"['""We\'re going to do everything in our power to get money back to ratepayers as quickly as possible,"" Kennedy said.', '""There\'s very strong interest in getting money back to the ratepayers as quickly as possible,"" Commissioner Susan Kennedy said.\n']","[20, 19]",3.8,13,0.5483870967741935,0.8125
1229,train-STS,"['She had only a single condition, that the book not be published until her death.', 'She insisted, though, that it not be published until after her death.\n']","[15, 12]",4.4,8,0.5238095238095238,0.7678061397787324
1230,train-STS,"['The findings are published in the November 6 edition of the journal Nature.', 'Both studies are published on Thursday in Nature, the British weekly science journal.\n']","[13, 13]",2.6,11,0.6666666666666666,0.7558139534883721
1231,train-STS,"['Median household income declined 1.1 percent between 2001 and 2002 to $42,409, after accounting for inflation.', 'The same survey found the median household income rose by $51, when accounting for inflation, to $43,057.\n']","[16, 17]",1.4,17,0.7,0.7449369493683212
1232,train-STS,"['U.S. and European leaders pledged on Wednesday to work together to keep Iran from developing nuclear weapons, presenting a united front after months of bitter acrimony over Iraq.', 'Bush said U.S. and European Union leaders, at an annual Washington summit, agreed on the need to keep Iran from developing nuclear weapons.\n']","[28, 23]",3.2,26,0.65,0.7023955376564573
1233,train-STS,"['The company said it would cut the wholesale price of most top-line CDs to $9.09 from $12.02.', 'The company also said it would cut wholesale prices on cassettes and change the suggested retail price to $8.98.\n']","[17, 19]",1.6,13,0.5714285714285714,0.6637168141592921
1234,train-STS,"['He left the army for Syria where he received religious training.', 'He moved to Syria, where he underwent further religious training in traditional Islamic beliefs.\n']","[11, 14]",3.0,11,0.6666666666666666,0.6494845360824743
1235,train-STS,"[""The meeting was scheduled to end Wednesday night, with attendees approving resolutions that express the denomination's view on issues but that are not binding on churches."", 'On Wednesday, attendees will vote on resolutions that express the Southern Baptist view on issues, but are not binding on individual churches.\n']","[26, 22]",3.273,16,0.5151515151515151,0.770428037203594
1236,train-STS,"['But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act.', 'But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.\n']","[22, 27]",4.0,11,0.3793103448275862,0.7732558139534884
1237,train-STS,"['This led to the recovery of the 270-kilogram Cancuen altar, announced on Wednesday by the Vanderbilt University in Nashville and the National Geographic Society.', 'This led last month to the recovery of the 600-pound Cancun altar, Vanderbilt University in Nashville and the National Geographic Society announced Wednesday.\n']","[24, 23]",3.25,11,0.2962962962962963,0.9316039280957445
1238,train-STS,"['Shares of Allergan fell 14 cents to close at $78.12 on the New York Stock Exchange (news - web sites).', 'Shares of Allergan were up 14 cents at $78.40 in late trading on the New York Stock Exchange.\n']","[20, 18]",3.25,14,0.5333333333333333,0.7913997938043377
1239,train-STS,"['The upcoming second-quarter earnings season will be particularly important in offering investors guidance, they say.', 'They say second-quarter earnings reports will be key in giving investors that guidance.\n']","[15, 13]",5.0,10,0.5909090909090909,0.7026703780348195
1240,train-STS,"['In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times.""', 'They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times.""\n']","[23, 17]",3.5,14,0.5,0.6520610707361352
1241,train-STS,"['That took the benchmark 10-year note US10YT=RR down 9/32, its yield rising to 3.37 percent from 3.34 percent late on Thursday.', 'That saw the benchmark 10-year note US10YT=RR slip 5/32 in price, taking its yield to 3.36 percent from 3.34 percent late on Thursday.\n']","[21, 23]",3.417,8,0.41379310344827586,0.8888888888888888
1242,train-STS,"['The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.', 'The report also claims that there will be up to 9.3 million visitors to hot spots this year, up again from the meagre 2.5 million in 2002.\n']","[22, 27]",1.75,18,0.5588235294117647,0.6762589928057554
1243,train-STS,"['A new study, conducted in Europe, found the medicine worked just as well as an earlier disputed study, sponsored by ImClone Systems, said it did.', 'Doctors concluded Erbitux, the cancer drug that enmeshed ImClone Systems in an insider trading scandal, worked just as well as an earlier company-sponsored study said it did.\n']","[25, 27]",2.7,22,0.5555555555555556,0.7771428571428571
1244,train-STS,"[""The bank's shares fell 45 cents in trading yesterday to $91.51 per share."", 'Shares of M&T, which is based in Buffalo, fell 41 cents, to $91.51.\n']","[13, 13]",2.75,17,0.7407407407407407,0.6695048840341893
1245,train-STS,"['Her lawyer Donald Levine told The Telegraph she had been offered $US250,000 to tell her story exclusively to Australian TV.', 'Mr Levine said she had been offered $400,000 to tell her story to an Australian TV network.\n']","[20, 17]",3.75,10,0.5,0.667378583564523
1246,train-STS,"['Perry has called lawmakers into two special sessions to address congressional redistricting.', 'Perry has since called two special legislative sessions to try force the redistricting plan through.\n']","[12, 15]",3.75,9,0.55,0.7920792079207921
1247,train-STS,"['In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.', 'Early Monday, insurgents threw a homemade bomb at a U.S. convoy in northern Baghdad, killing an American soldier.\n']","[18, 18]",4.111,7,0.4166666666666667,0.8508771929824561
1248,train-STS,"['Consumer groups are against the changes, saying they hurt individuality in markets.', 'Consumer groups oppose the changes, saying they would concentrate too many outlets in too few media empires.\n']","[12, 17]",3.6,11,0.6086956521739131,0.6697247706422018
1249,train-STS,"['AirTran officials and a Boeing official declined to comment yesterday.', 'Trish York, a spokeswoman for Boeing, declined to comment on the deal.\n']","[10, 12]",4.0,9,0.6842105263157895,0.7464788732394366
1250,train-STS,"['The lawsuit names Shelley, a Democrat, and registrars in Los Angeles, Orange and San Diego counties.', 'The lawsuit named Secretary of State Kevin Shelley, a Democrat, and the registrars of voters in Los Angeles, Orange and San Diego counties.\n']","[16, 23]",4.2,8,0.3333333333333333,0.7142857142857143
1251,train-STS,"['Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement.', 'Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.\n']","[21, 26]",3.75,14,0.6,0.7055555555555556
1252,train-STS,"['""It\'s very difficult to do large syndicated loans in Japan,"" where there is a lack of expertise, says one banker.', '""It is very difficult to do large syndicated loans in Japan,"" says one banker.\n']","[20, 14]",3.8,9,0.28,0.6420309468659674
1253,train-STS,"['The case comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc.', 'The case decided Monday centered around an Illinois fund-raiser, Telemarketing Associates.\n']","[15, 11]",4.4,11,0.7391304347826086,0.7482513888495885
1254,train-STS,"[""Every Thursday, a grains management committee meets in the Commission's agriculture directorate to decide the outcome of a weekly export tender."", ""A grains management committee normally meets each Thursday in the Commission's agriculture unit -- another target of Wednesday's raids -- to decide the outcome of a weekly export tender.\n""]","[21, 29]",3.6,16,0.3870967741935484,0.7540106951871658
1255,train-STS,"['He urged Congress to ""send me the final bill as soon as possible so that I can sign it into law.""', '""I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law,"" he said.\n']","[21, 28]",4.6,12,0.34375,0.6808510638297872
1256,train-STS,"[""Mr. Pingeon is director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights group."", 'Pingeon said an attorney for his organization, Massachusetts Correctional Legal Services, interviewed Assan Tuesday.\n']","[15, 14]",1.667,13,0.6923076923076923,0.7948717948717948
1257,train-STS,"['Yee is a 1990 graduate of the U.S. Military Academy at West Point, New York.', 'Yee grew up in the United States and graduated from the U.S. Military Academy at West Point.\n']","[15, 17]",4.0,12,0.64,0.7204301075268817
1258,train-STS,"['""PNC regrets its involvement"" in the deals, Chairman and Chief Executive Officer James Rohr said in a statement.', 'James Rohr, chairman and chief executive officer, said PNC regretted the incident.\n']","[18, 12]",4.333,19,0.7037037037037037,0.6541407240361896
1259,train-STS,"[""CCAG supported Bill Curry, Rowland's opponent in the 2002 gubernatorial election."", ""Mr. Swan's group supported the governor's Democratic opponent, Bill Curry, in the 2002 election.\n""]","[11, 14]",3.0,13,0.42105263157894735,0.7319587628865979
1260,train-STS,"['They later fell out and have backed a series of rival Congolese militias in recent years.', 'The two invading countries later fell out, and have since backed rival factions.\n']","[16, 13]",3.5,14,0.6666666666666666,0.7829242392304404
1261,train-STS,"[""State health officials said today a young northeast Kansas woman likely has the state's first case of monkeypox among humans or animals."", ""Health officials confirmed today that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.\n""]","[22, 25]",3.5,15,0.5161290322580645,0.7647058823529411
1262,train-STS,"[""Another said its members would continue to call the more than 50 million phone numbers on the Federal Trade Commission's list."", 'Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.\n']","[21, 19]",2.0,17,0.6774193548387096,0.8240235879067814
1263,train-STS,"['Veteran entertainer Bob Hope celebrates his 100th birthday - and many years in showbusiness - on Thursday.', ""Hollywood and the world are gearing up to celebrate legendary entertainer Bob Hope's 100th birthday on Thursday.\n""]","[17, 17]",3.75,16,0.6666666666666666,0.7964601769911505
1264,train-STS,"['Navistar shares were down 44 cents, or 1.1 percent, at $41.19 on the New York Stock Exchange after falling as low as $39.93.', 'Navistar shares rose a penny to $41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $39.93.\n']","[23, 23]",2.0,12,0.5151515151515151,0.8671875
1265,train-STS,"['Colin Powell, the Secretary of State, said contacts with Iran would not stop.', 'Secretary of State Colin Powell said yesterday that contacts with Iran would continue.\n']","[13, 13]",4.333,10,0.3888888888888889,0.8390804597701149
1266,train-STS,"['Declining issues outnumbered advancers nearly 2 to 1 on the New York Stock Exchange.', 'Advancers outnumbered decliners by nearly 8 to 3 on the NYSE and more than 11 to 5 on Nasdaq.\n']","[14, 19]",1.8,15,0.7777777777777778,0.7340425531914894
1267,train-STS,"['A floating airfield with a flight deck covering 4.5 acres, the ship took about five years to build.', 'The Reagan, a floating airfield with a flight deck covering 4.5 acres, is the ninth Nimitz-class carrier to be built at the Newport News shipyard.\n']","[18, 25]",2.667,16,0.59375,0.6258503401360545
1268,train-STS,"['Im very proud of the citizens of this state, said Gov. John Baldacci, a casino foe.', '""I´m very proud of the citizens of this state,"" Gov. John Baldacci said after votes from Tuesday´s referendum were counted.\n']","[16, 20]",3.8,11,0.5185185185185185,0.6532258064516129
1269,train-STS,"['Stout previously worked for General Electric subsidiary GE Capital Service Inc., where he was vice president and chief technology and information officer.', 'Stout comes to Sprint from GE Capital, where he served as chief technology and information officer.\n']","[22, 16]",3.2,12,0.5862068965517241,0.5652658048027699
1270,train-STS,"[""Only Intel Corp.'s 0.3 percent yield was lower."", 'Only Intel Corp. has a lower dividend yield.\n']","[8, 8]",2.8,6,0.5384615384615384,0.7652229912824233
1271,train-STS,"['An injured woman co-worker also was hospitalized and was listed in good condition.', ""A woman was listed in good condition at Memorial's HealthPark campus, he said.\n""]","[13, 13]",2.2,15,0.6818181818181818,0.816498734386183
1272,train-STS,"['The shooting victim was taken to Kings County Hospital Center, where he later died, the police said.', 'The victim, who was not identified, was taken to Kings County Hospital where he was pronounced dead.\n']","[17, 17]",4.333,15,0.5,0.8811881188118812
1273,train-STS,"['MGM, NBC and Liberty executives were not immediately available for comment.', 'A Microsoft spokesman was not immediately available to comment.\n']","[11, 9]",2.0,8,0.7222222222222222,0.6841935970539982
1274,train-STS,"['The new analysis found that 32 of the 16,608 participants developed ovarian cancer during about 5 years of follow-up.', 'The new analysis found that 32 of 16,608 participants developed ovarian cancer in about 5 1/2 years of follow-up, including 20 women taking hormones.\n']","[19, 24]",3.0,9,0.37037037037037035,0.78
1275,train-STS,"['They reported symptoms of fever, headache, rash and muscle aches.', 'Symptoms include a stiff neck, fever, headache and sensitivity to light.\n']","[10, 11]",2.333,10,0.75,0.7123287671232876
1276,train-STS,"['""We\'ve become like total strangers,"" Klein quotes him as saying.', '""We\'ve become like total strangers,"" John told a pal two days before his death.\n']","[10, 14]",3.25,9,0.5833333333333334,0.6875
1277,train-STS,"['Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.', 'Davey started attending Northwest College, which is affiliated with the Assemblies of God, in 1999 with plans to become a minister.\n']","[24, 21]",2.25,13,0.5161290322580645,0.763721103645027
1278,train-STS,"['Veteran stage and screen actor Hume Cronyn died of cancer Sunday.', 'Character actor Hume Cronyn, 91, died Sunday at his home in Connecticut.\n']","[11, 12]",3.5,13,0.7,0.7397260273972602
1279,train-STS,"['Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.', 'Best Minister, Scrimshaw, and Ten Most Wanted all had workouts on Monday morning.\n']","[15, 13]",2.25,12,0.6086956521739131,0.6854112880859111
1280,train-STS,"['The technology-laced Nasdaq Composite Index .IXIC fell 23.54 points, or 1.42 percent, to 1,630.08.', ""The broader Standard & Poor's 500 Index .SPX gave up 11.91 points, or 1.19 percent, at 986.60.\n""]","[14, 17]",0.75,13,0.7586206896551724,0.6833396719215927
1281,train-STS,"['""It was a final test before delivering the missile to the armed forces.', 'State radio said it was the last test before the missile was delivered to the armed forces.\n']","[13, 17]",4.0,9,0.55,0.7065217391304348
1282,train-STS,"['""Your withdrawal from our country is inevitable, whether it happens today or tomorrow, and tomorrow will come soon.""', '""Your withdrawal from our country is inevitable, whether it happens today or tomorrow,"" added the voice, which signed off giving the date as ""mid-September.""\n']","[18, 24]",3.5,14,0.45161290322580644,0.6835443037974683
1283,train-STS,"[""Deirdre Hisler, Government Canyon's manager, said the state has long had its eye on this piece of property and is eager to complete the deal to obtain it."", ""Deirdre Hisler, Government Canyon's manager, said the state long has coveted this piece of property, and is eager to complete the deal.\n""]","[28, 22]",5.0,9,0.23333333333333334,0.8502661130437474
1284,train-STS,"['According to a news release sent by the Terry Schindler-Schiavo Foundation, Florida Speaker Johnnie Byrd will introduce ""Terri\'s Bill"" during the special session Monday.', ""Florida's Speaker of the House Johnnie Byrd, is expected to introduce ''Terri's Bill'' during a one-day special session of the state legislature being held today in Tallahassee.\n""]","[24, 27]",3.75,26,0.55,0.8202247191011236
1285,train-STS,"['Also, businesses throughout Utah are volunteering to display Amber alerts on their signs.', 'Other businesses are volunteering to put the alerts on their electronic signs and billboards.\n']","[13, 14]",3.75,9,0.5714285714285714,0.8297872340425532
1286,train-STS,"[""Thanks to the euro's rise against the Japanese currency, the dollar was at 117.24 yen, well above the overnight 10-month low of 116 yen."", ""The euro's rise against the yen and speculation of Japanese intervention helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday.\n""]","[24, 30]",4.25,17,0.5,0.7831325301204819
1287,train-STS,"['Former South African Archbishop Desmond Tutu said Sunday he did not see what ""all the fuss"" was over appointing a gay bishop, but urged homosexual clergy to remain celibate.', ""South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate.\n""]","[29, 29]",4.5,16,0.47619047619047616,0.8895027624309392
1288,train-STS,"['Russian stocks fell after the arrest last Saturday of Mikhail Khodorkovsky, chief executive of Yukos Oil, on charges of fraud and tax evasion.', ""The weekend arrest of Russia's richest man, Mikhail Khodorkovsky, chief executive of oil major YUKOS, on charges of fraud and tax evasion unnerved financial markets.\n""]","[23, 25]",4.0,15,0.6,0.8012048192771084
1289,train-STS,"['Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless, huddled in blankets to protect them from the cold.', 'Reuters witnesses said public squares were packed with crying children and people left homeless, huddled in blankets to protect them from the cold.\n']","[29, 23]",3.25,10,0.2903225806451613,0.7940773491993922
1290,train-STS,"['For the year, it expects sales of $94 million and a profit of 26 cents a share from continuing operations.', 'This is an increase from the $22.5 million and 5 cents a share previously forecast.\n']","[20, 15]",0.75,16,0.6896551724137931,0.6871288517515135
1291,train-STS,"['In September, Hewlett-Packard signed a development and marketing deal with the company.', 'Four months later it signed a joint marketing agreement with Hewlett-Packard Co.\n']","[12, 12]",2.75,9,0.7142857142857143,0.7566394048018504
1292,train-STS,"['Consumers would still have to get a descrambling security card from their cable operator to plug into the set.', 'To watch pay television, consumers would insert into the set a security card provided by their cable service.\n']","[19, 18]",4.0,19,0.6551724137931034,0.8363636363636363
1293,train-STS,"['On Friday, the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun.', 'Yesterday, the Concorde seemed to launch itself straight out of the rising sun.\n']","[19, 13]",3.4,7,0.38095238095238093,0.6785359558366759
1294,train-STS,"['A Stage 1 episode is declared when ozone levels reach 0.20 parts per million.', 'The federal standard for ozone is 0.12 parts per million.\n']","[14, 10]",2.2,10,0.7,0.6585352003391759
1295,train-STS,"['After Hughes refused to rehire Hernandez, he complained to the Equal Employment Opportunity Commission.', 'Hernandez filed an Equal Employment Opportunity Commission complaint and sued.\n']","[14, 10]",3.4,13,0.7,0.6726170021106338
1296,train-STS,"['The three grocery chains were relying on store managers and replacement workers to keep their stores open.', 'The supermarket chains have used managers and replacement workers to keep their stores open, often at reduced hours.\n']","[17, 18]",3.4,11,0.5384615384615384,0.811965811965812
1297,train-STS,"['Dewhurst\'s proposal calls for an abrupt end to the controversial ""Robin Hood"" plan for school finance.', 'The committee would propose a replacement for the ""Robin Hood"" school finance system.\n']","[16, 13]",2.6,13,0.6538461538461539,0.7143882373169533
1298,train-STS,"['Other countries and private creditors are owed at least $80 billion in addition.', 'Other countries are owed at least $US80 billion ($108.52 billion).\n']","[13, 10]",3.4,9,0.5263157894736842,0.6392377989147202
1299,train-STS,"['Telemarketers who call numbers on the list after Oct. 1 could face fines of up to $11,000 per call.', 'Under the law, telemarketers who call numbers on the list can be fined up to $11,000 for each violation.\n']","[19, 19]",3.6,15,0.6333333333333333,0.8285714285714286
1300,train-STS,"['While waiting for a bomb squad to arrive, the bomb exploded, killing Wells.', 'The bomb exploded while authorities waited for a bomb squad to arrive.\n']","[13, 12]",3.25,13,0.5555555555555556,0.7987771022886451
1301,train-STS,"[""He explained that he found Antetonitrus when he came to Wits in 2001 as a post-doctoral research assistant at England's University of Bristol."", 'He explained that he found antetonitrus when he came to Wits in 2001 while a post-doctoral research assistant at Bristol University in Britain.\n']","[23, 23]",5.0,6,0.2962962962962963,0.9236111111111112
1302,train-STS,"['Air Canada, the largest airline in Canada and No. 11 in the world, has been under court protection from creditors since April 1.', 'The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1.\n']","[23, 19]",4.25,12,0.13043478260869565,0.7972433097531828
1303,train-STS,"[""The security official's backup couldn't fill in because he was on active military duty, Strutt said."", ""The security official's backup was on active duty, and the lottery association didn't have a replacement in New Jersey, Strutt said.\n""]","[16, 21]",3.4,17,0.5,0.706766917293233
1304,train-STS,"['The jury also found Gonzales guilty of using excessive force by dousing Olvera-Carrera with pepper spray.', 'Gonzales was found guilty of using excessive force by spraying Olvera with pepper spray.\n']","[16, 14]",4.25,6,0.4,0.8072964302917061
1305,train-STS,"['The bodies of some of the dead, pulled out from under the train, were laid out beside the tracks while emergency services brought in wooden coffins.', 'The bodies of many of the dead, pulled from under the partially derailed train, were laid out by the tracks awaiting identification.\n']","[26, 22]",3.25,12,0.5,0.7657246529878334
1306,train-STS,"['Garner said the self-proclaimed mayor of Baghdad, Mohammed Mohsen al-Zubaidi, was released after two days in coalition custody.', 'Garner said self-proclaimed Baghdad mayor Mohammed Mohsen Zubaidi was released 48 hours after his detention in late April.\n']","[18, 18]",4.25,12,0.5555555555555556,0.8735634796778979
1307,train-STS,"['""Enron company executives engaged in widespread and pervasive fraud,"" prosecutor Samuel Buell told the Associated Press.', '""Enron company executives engaged in widespread and pervasive fraud to manipulate the company\'s earnings results,"" Buell said.\n']","[16, 17]",3.75,11,0.4230769230769231,0.8740157480314961
1308,train-STS,"['""It seems to me ... we\'re just dealing with bragging rights here, who wins and who loses,"" said Gammerman, who heard the case without a jury.', '""Leaving aside attorney fees, we\'re dealing with bragging rights of who wins and who loses,"" said Gammerman.\n']","[26, 17]",3.667,16,0.5294117647058824,0.6840285120857733
1309,train-STS,"['Customers that pay the $1,219 entrance fee get SMS 2003 with 10 device client access licenses.', 'Retail pricing for SMS 2003 with 10 device client access licenses is $1,219.\n']","[16, 13]",4.333,12,0.5,0.7289942747407433
1310,train-STS,"['Results of the 2001 Aboriginal Peoples Survey released yesterday by Statistics Canada suggest living standards have improved but still lag for those off reserves.', 'The 2001 Aboriginal Peoples Survey released Wednesday by Statistics Canada says living standards have improved but still lag for the Inuit and those who leave their often impoverished reserves.\n']","[24, 29]",3.909,13,0.42857142857142855,0.7989690721649485
1311,train-STS,"['""The recent turnaround in the stock market and an easing in unemployment claims should keep consumer expectations at current levels and may signal more favorable economic times ahead.""', 'The recent turnaround in the stock market and an easing in unemployment claims ""may signal more favorable economic times ahead,"" she said.\n']","[28, 22]",3.933,13,0.3125,0.7130284093886132
1312,train-STS,"[""While the day's trading was lackluster, the Standard & Poor's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998."", ""The Standard & Poor's 500 stock index ended the quarter up 120 points, a gain of 14 percent, the best performance for that broad market benchmark since 1998.\n""]","[27, 28]",3.75,27,0.6744186046511628,0.8374334669183771
1313,train-STS,"['Researchers found the fossils in a semidesert area of Venezuela, about 250 miles west of Caracas.', ""Phoberomys' skeleton was unearthed 250 miles west of Caracas, Venezuela.\n""]","[16, 10]",3.75,14,0.6363636363636364,0.660648107291209
1314,train-STS,"['ONA explicitly stated that it did not receive intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali.', '""But at no stage did ONA receive intelligence material indicating that Jemaah Islamiyah was planning to mount an operation in Bali.""\n']","[24, 21]",4.25,9,0.4,0.767814466924325
1315,train-STS,"['Those reports were denied by the interior minister, Prince Nayef.', 'However, the Saudi interior minister, Prince Nayef, denied the reports.\n']","[10, 10]",4.25,10,0.35714285714285715,0.8472222222222222
1316,train-STS,"['Bryant previously said that hike had a greater impact on demand than officials expected.', 'Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.\n']","[14, 17]",3.5,8,0.5,0.7777777777777778
1317,train-STS,"['The American women, who are defending champions, will play in Philadelphia on Sept. 25 and conclude group competition in Columbus on Sept. 28.', 'The U.S. women, who are defending champions, will play on Sept. 25 in Philadelphia and conclude group competition on Sept. 28 in Columbus, Ohio.\n']","[23, 24]",4.75,11,0.125,0.9310344827586207
1318,train-STS,"['Judge Leroy Millette Jr. can reduce the punishment to life in prison without parole when Muhammad is formally sentenced Feb. 12, but Virginia judges rarely take such action.', 'Though the judge can reduce the punishment to life in prison without parole, experts say Virginia judges rarely take that opportunity.\n']","[28, 21]",3.25,15,0.5555555555555556,0.6987637877978131
1319,train-STS,"[""Mr McDonnell is leading Grant Thornton International's inquiry into the Italian business."", ""Mr McDonnell wants to establish if the Italian business followed Grant Thornton's audit procedures.\n""]","[12, 14]",2.75,13,0.5714285714285714,0.77
1320,train-STS,"['A spokeswoman at Strong Memorial Hospital said Doud was in satisfactory condition Tuesday night.', 'A spokesman at Strong Memorial Hospital said Doud was under evaluation Tuesday evening in the emergency room.\n']","[14, 17]",3.0,9,0.5,0.7818181818181819
1321,train-STS,"['Ray Brent Marsh, 29, faces multiple counts of burial service fraud, making false statements, abuse of a dead body and theft.', 'Ray Brent Marsh, 29, also faces charges of abuse of a body, and theft.\n']","[21, 14]",3.8,13,0.4583333333333333,0.46067971184380013
1322,train-STS,"['After that, college President Paul Pribbenow told him to wrap up his speech.', ""After Hedges' microphone was unplugged for a second time, Pribbenow told him to wrap up his speech.\n""]","[13, 17]",3.4,10,0.5416666666666666,0.7
1323,train-STS,"['For the 12-month period ending June 30, high-speed lines installed in homes and businesses increased by 45 percent.', 'For the full year period ending June 30, 2003, high-speed lines increased by 45 percent.\n']","[18, 15]",3.857,9,0.391304347826087,0.6795516431949352
1324,train-STS,"[""Ricky Clemons' brief, troubled Missouri basketball career is over."", 'Missouri kicked Ricky Clemons off its team, ending his troubled career there.\n']","[9, 12]",4.0,10,0.631578947368421,0.7307692307692307
1325,train-STS,"['US military officials say rotor wash from the helicopter might have blown down the banner.', 'US officials said downward ""rotor wash"" generated by the hovering helicopter stripped the flag from the tower.\n']","[15, 17]",3.4,13,0.68,0.7567567567567568
1326,train-STS,"[""The industry's largest association is urging its members not call the more than 50 million home and cellular numbers on the list."", 'Meantime, the Direct Marketing Association said its members should not call the nearly 51 million numbers on the list.\n']","[22, 19]",3.2,14,0.6875,0.8344137642615189
1327,train-STS,"[""The settlement taking effect this week was reached less than two months after O'Malley took the helm of the nation's fourth-largest archdiocese."", ""The $85 million agreement was reached in September, less than two months after Archbishop Sean O'Malley took over as leader of the nation's fourth-largest diocese.\n""]","[22, 25]",3.0,14,0.5555555555555556,0.7987804878048781
1328,train-STS,"['The U.S. Capitol was evacuated yesterday after authorities detected a possibly hazardous material in the basement of the Senate wing, Capitol Police said.', 'U.S. Capitol Police evacuated the Capitol yesterday after a sensor detected a possible biohazard in the Senate wing, but authorities later said it was a false alarm.\n']","[23, 27]",3.2,20,0.45161290322580644,0.9036144578313253
1329,train-STS,"['The former president also gave numerous speeches in 2002 without compensation, said his spokesman Jim Kennedy.', 'His spokesman Jim Kennedy said the former president also gave more than 70 speeches in 2002 without compensation.\n']","[16, 18]",3.6,15,0.391304347826087,0.9210526315789473
1330,train-STS,"[""The broader Standard & Poor's 500 Index .SPX was down 0.04 points, or 0 percent, at 971.52."", ""Standard & Poor's 500 stock index futures for June were down 2.60 points at 965.70, while Nasdaq futures were down 7.50 points at 1,183.50.\n""]","[17, 24]",1.6,19,0.6875,0.6
1331,train-STS,"['Dubbed Project Mad Hatter, the Linux-based desktop is being promoted by Sun as a more secure and less expensive alternative to Windows.', ""Designed to compete with Microsoft Corp., Project Mad Hatter is being positioned by Sun as a cheaper, secure alternative desktop operating system to Microsoft's various desktop offerings.\n""]","[22, 27]",3.8,21,0.5833333333333334,0.6542553191489362
1332,train-STS,"['The workers accuse General Dynamics of ""reverse age discrimination"" because of a change in retirement benefits in 1997.', 'General Dynamics was sued when it changed its retirement benefits in 1997.\n']","[18, 12]",2.6,14,0.72,0.5265152920178249
1333,train-STS,"['The tech-laced Nasdaq Composite Index .IXIC eased 5.16 points, or 0.32 percent, at 1,590.75, breaking a six-day string of gains.', 'The tech-heavy Nasdaq Composite Index .IXIC was off 0.11 percent, or 1.78 points, at 1,594.13.\n']","[20, 15]",1.6,15,0.6071428571428571,0.632171819072589
1334,train-STS,"[""A key figure in former state Treasurer Paul Silvester's bribery scheme was accused Wednesday of changing his story about Silvester's alleged corrupt dealings with a Boston investment firm."", ""A key player in former state Treasurer Paul Silvester's corruption scheme testified on Tuesday about kickbacks and bribes Silvester traded for state business.\n""]","[28, 23]",2.0,19,0.7,0.7913504975144782
